Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Laadimise ajatempel aruandele;Meetriku väärtus
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,3
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;2,0
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;61...70;27.02.2025 13:21:59;1,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,3
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;4,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;4,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;4,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,8
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,7
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;5,5
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;4,2
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,3
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;3,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,2
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;2,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;51...60;27.02.2025 13:21:59;1,8
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,3
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,0
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,9
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,3
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;6,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;6,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;5,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,7
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;4,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,8
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;3,0
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;41...50;27.02.2025 13:21:59;2,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,8
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,5
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;6,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;5,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;4,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;5,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;5,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,4
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,6
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,6
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;2,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,0
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;31...40;27.02.2025 13:21:59;3,9
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;4,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,3
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,4
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,0
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,9
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,2
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;2,4
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,3
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,3
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,8
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;3,7
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;4,0
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;5,4
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;5,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;6,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;6,2
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;21...30;27.02.2025 13:21:59;6,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,7
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,0
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;2,6
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;3,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,3
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,1
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,2
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;6,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;5,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,8
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;11...20;27.02.2025 13:21:59;4,4
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,6
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,5
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,5
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,6
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;5,6
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;4,8
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;3,8
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,7
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,4
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,0
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,9
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,9
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,7
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;1,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,2
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;...10;27.02.2025 13:21:59;2,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,4
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;0,9
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,2
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,4
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;2,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,8
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,4
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Selguseta ala;27.02.2025 13:21:59;1,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;1,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,5
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,8
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;1,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Teised;Lage ala;27.02.2025 13:21:59;0,9
